,Job tenure,Age,Car price,Default (y)
3464,0,22,24421,1
5736,3,30,15945,0
755,1,26,8900,0
6734,1,48,15990,0
1614,5,49,4450,1
3554,1,21,11987,1
3408,8,32,10000,0
7253,2,40,13980,0
6356,0,25,13900,0
5048,2,21,12790,1
421,2,42,9800,1
44,1,47,16500,0
538,5,27,17877,1
6409,0,22,16000,1
2407,5,56,28485,0
6110,3,38,12990,0
4655,3,19,14560,1
6145,0,47,8850,0
1255,6,26,12000,0
1701,1,52,9990,0
654,16,36,11999,0
319,12,37,9990,0
4384,9,28,22910,0
5064,2,26,10000,1
2652,3,32,13100,1
4608,0,24,6950,1
7384,4,46,9000,1
915,2,50,5700,0
1562,5,51,11149,0
2516,8,50,13485,0
5768,3,43,6887,0
6218,11,41,6390,0
921,2,41,14990,0
1942,0,22,9500,0
7268,2,26,9283,0
4834,1,49,4550,1
6105,1,46,5382,0
741,0,22,4600,1
5231,1,23,14269,1
2883,9,40,11990,0
5244,1,43,19900,1
7322,7,35,30500,0
4309,4,46,16000,0
1580,3,41,5600,0
3018,1,28,15200,0
584,10,31,23367,1
2509,0,27,14110,1
4522,5,26,5550,0
1168,1,27,17069,1
1928,5,29,9500,0
4231,1,31,7290,0
5019,3,22,23700,0
3852,5,23,22559,0
6695,0,57,10990,0
6380,2,41,13290,0
3704,2,32,10490,1
2840,1,27,17048,0
5751,1,30,12500,0
6560,1,22,25040,1
7153,3,51,23100,0
118,3,20,22586,1
6499,2,32,3500,0
4840,0,36,7990,0
5698,3,32,6550,1
6798,5,24,14490,0
3131,2,37,30500,0
809,15,34,10990,0
6758,1,24,8069,0
2177,7,32,19968,1
1181,3,23,15317,1
7226,6,31,5674,0
2526,1,38,12950,1
3593,1,31,24990,1
436,5,46,17900,0
325,7,49,7980,1
5170,4,53,12138,1
5351,0,20,8500,0
108,4,51,7680,0
218,0,22,17890,1
2799,2,22,12500,1
4767,5,43,19999,0
3858,0,39,15490,0
625,2,22,8900,1
2697,1,35,17490,1
3016,3,34,14400,0
6599,0,30,9589,0
6314,8,51,15900,0
3411,5,54,18880,1
6960,6,25,10513,0
4374,0,61,21800,0
6340,0,28,6880,0
2915,6,26,5670,1
2439,7,39,12800,0
5368,1,28,14990,0
6563,1,39,9790,1
3661,2,45,7900,0
1370,1,61,24135,1
5782,4,20,21990,1
156,5,40,20849,0
648,0,20,10990,1
3995,1,55,6990,1
1268,1,25,18500,0
1432,2,47,12110,0
1598,0,19,27250,1
1831,9,41,36159,0
5090,4,47,15920,0
1024,4,26,20990,0
533,8,30,22650,0
7213,3,40,9180,0
7274,1,26,9950,0
748,0,57,12990,1
1127,2,39,21970,1
5333,9,39,9510,0
2333,1,21,4900,0
7212,5,38,8950,0
2132,7,29,17290,0
2798,0,32,9990,0
2226,2,34,15840,0
3248,7,26,22700,0
1073,3,41,12078,1
3641,1,55,18100,0
2927,4,30,22450,0
2436,7,28,11990,0
4192,3,36,5990,0
5480,14,30,20850,0
3491,7,23,13844,0
2825,6,36,29000,1
4011,2,34,8115,1
790,1,29,12950,0
7199,8,35,9900,0
1425,2,38,7500,0
1847,16,35,5800,0
3439,9,35,9300,0
6605,8,27,15899,0
4739,1,31,16220,0
838,15,36,8048,0
6104,2,22,14760,0
7265,7,32,4634,1
1222,10,39,16400,0
6044,5,49,17500,1
196,3,19,7990,0
7183,2,45,12978,1
7060,2,58,19680,0
4707,1,42,9800,0
1212,2,27,30061,0
1718,3,37,19400,0
4507,6,47,12359,0
2277,2,41,15000,0
7301,2,52,16700,0
3907,2,26,10700,0
3098,7,54,18760,0
4828,4,31,13000,0
5839,1,32,12234,0
1659,12,41,21300,0
5842,3,45,12901,0
6923,2,41,7990,1
500,1,56,7950,1
5224,2,45,14697,0
3536,4,54,12173,0
2404,0,19,10669,1
2688,5,31,16190,0
287,12,34,17500,0
6460,3,50,7900,0
4296,0,24,15700,0
2955,5,28,10500,1
3063,4,37,5400,0
3237,1,64,26500,0
2841,0,64,20990,1
6662,2,58,11490,0
6116,2,29,22850,1
2892,4,31,12790,1
2540,2,45,6250,0
721,1,41,15860,0
862,0,18,19898,1
2552,10,49,23448,0
5466,4,33,4600,0
7411,3,33,7500,0
4269,2,43,14260,0
4630,3,45,11290,0
3815,7,44,12000,0
1515,0,25,12500,0
4041,9,33,24885,0
5465,3,21,10090,0
3274,1,49,2718,1
6257,0,44,11750,0
3075,2,43,14737,0
1095,3,33,5878,0
1700,0,31,9119,1
6708,7,41,13900,0
5219,3,37,10575,0
1626,1,51,15305,0
5844,7,41,12010,1
1551,7,36,22739,1
3362,2,18,7770,1
5552,4,42,29184,0
4257,3,33,8866,0
1313,2,38,7513,0
1647,6,29,7078,0
1578,1,40,17990,0
1334,1,26,7400,1
354,1,27,3690,0
544,0,41,8490,0
6203,1,36,9690,1
4581,0,23,9650,0
227,1,52,19350,1
5998,8,33,25858,1
5602,3,55,16490,1
4407,4,33,9890,0
3454,2,54,16390,1
6362,2,33,13220,0
6612,10,41,13980,0
6098,1,43,15890,1
5316,3,31,16900,0
6690,5,47,8456,1
2594,0,24,14400,0
2492,2,29,6350,0
1361,0,27,22390,0
3955,3,24,8900,0
1918,0,24,8800,1
2646,4,54,15180,0
4570,0,36,18990,0
2248,4,49,5300,0
2410,0,19,6290,1
185,0,37,10120,0
6648,1,37,16810,0
3794,0,42,20719,0
1589,11,42,6390,0
4498,0,37,12490,1
231,1,41,23860,0
3666,6,28,8600,0
1965,6,36,19400,1
1873,1,23,4995,0
2895,6,43,18567,0
1322,1,32,4200,0
4273,0,21,4500,0
6370,0,33,29990,1
4704,0,46,11490,1
4554,17,36,13849,0
2477,0,37,14700,0
7077,4,40,8500,0
2464,0,32,10900,0
79,0,44,5839,0
5459,2,24,14000,0
6904,9,28,5961,0
658,6,45,8500,0
1817,5,51,15040,0
7018,1,41,22300,0
6178,11,43,13990,0
2805,6,26,9700,0
2842,0,21,18970,1
6317,6,39,16990,1
3290,0,49,26926,1
1488,2,50,14319,0
3473,4,51,12480,0
5653,3,27,20239,0
4152,4,37,18900,0
5885,1,46,11250,0
3545,3,27,4847,0
1661,1,44,12000,1
5799,0,44,30850,0
6200,0,38,19480,0
5673,3,31,18990,0
640,5,37,5789,0
1793,14,36,29493,0
4404,2,55,15487,0
6746,3,54,22000,0
7070,12,39,23980,0
4110,0,58,8100,0
6594,1,22,13000,0
2651,12,34,8500,0
1740,5,32,9830,0
3933,0,32,15600,0
5242,5,54,27377,0
1921,3,42,8140,1
5455,6,49,16250,0
6622,3,46,18459,0
1482,2,30,10990,0
2250,4,35,13000,1
7302,8,45,11090,0
2881,1,27,15990,0
6299,2,54,11532,0
4184,1,28,24790,1
6277,0,47,11288,0
4326,2,40,23780,1
4376,1,40,17490,0
869,2,49,20950,1
4753,4,44,20600,1
6247,1,28,8500,0
4251,9,31,10150,0
6066,0,55,11299,0
1436,4,42,14900,0
4722,12,40,8990,1
1023,0,42,12290,0
5643,1,19,21950,1
4217,6,28,22368,0
1108,1,45,11233,0
315,2,47,11490,0
3210,1,47,10490,0
2609,8,51,24740,0
6058,10,44,15990,0
4284,8,52,24711,1
1468,0,48,10800,0
6595,4,49,8990,0
4092,1,25,13210,0
4502,1,26,17950,0
2271,0,41,13425,1
7391,1,25,7738,0
3450,2,30,24500,0
4870,3,23,16109,0
2700,2,57,27280,0
7201,4,33,18390,0
6365,1,38,14980,1
3434,1,53,7748,0
498,1,35,11850,1
4306,1,18,6200,1
1569,1,21,25490,0
4625,7,45,8995,0
937,4,50,15800,0
1113,1,48,11835,0
4995,0,39,9579,0
7425,9,38,4502,1
1051,2,49,8651,0
2767,3,21,6300,0
3297,6,45,4490,0
5564,0,49,12190,0
5230,7,26,14240,0
2517,1,39,11950,0
2354,6,31,10500,0
7221,0,44,22000,0
2656,0,31,14290,1
3878,2,24,6300,0
5440,0,26,9600,0
3749,4,30,9970,1
7067,5,41,9100,0
2378,1,21,5595,0
2685,1,30,15900,0
3366,2,37,13402,0
4053,0,34,4100,0
62,4,23,19890,0
1426,4,59,28180,0
2641,5,31,8700,0
4434,8,24,13990,1
589,0,59,20500,0
2303,1,21,13890,0
5780,0,32,4500,0
7200,14,38,14950,0
7092,3,48,9841,0
2781,1,44,10840,0
5356,13,42,20289,0
6638,3,31,10990,0
5798,1,44,16990,0
4774,0,49,12990,0
2288,2,35,14420,0
32,4,53,14900,0
1111,6,47,17300,0
5054,3,25,14990,0
2633,2,25,34500,1
96,5,41,12968,0
6244,2,45,5900,1
4552,2,28,7529,0
1979,0,20,11365,1
1671,3,35,11940,0
7290,8,39,12510,0
339,0,21,8684,1
6321,0,39,21490,0
1116,2,28,7990,0
5151,0,56,9190,0
5964,4,51,8750,0
3153,3,52,16400,0
5970,0,32,13600,1
7428,6,32,12300,0
4985,1,56,7900,0
2726,0,50,14985,0
743,6,40,6999,0
626,5,21,18800,0
5995,2,45,4500,0
3313,7,43,7380,0
2094,6,44,12300,0
1234,1,39,17990,1
2687,0,24,26490,1
6912,4,27,17590,0
4165,7,43,8950,0
5121,4,39,10400,1
676,5,39,19300,0
1337,11,48,19479,0
194,2,29,15000,0
3245,10,42,14525,0
841,1,26,13064,0
3089,2,35,11200,0
2572,0,27,16140,0
4209,0,26,6700,0
4240,5,34,20980,0
2103,6,47,15900,0
3181,1,56,8190,0
7180,3,27,6490,0
4122,1,48,11440,0
6984,5,34,8250,0
3570,13,37,9950,0
6652,4,47,7990,0
6870,2,34,25877,1
3770,5,22,8234,0
3693,13,38,10990,0
6479,10,32,8415,1
3296,2,52,11990,0
5538,3,30,9790,0
3021,3,29,13830,0
142,0,38,24880,1
4545,0,40,3990,1
2575,0,64,23175,1
4899,3,33,9018,0
3475,0,29,13116,0
6048,1,22,10900,0
6942,1,36,15990,0
4291,2,26,20100,0
4731,2,31,14115,0
4087,1,26,15300,0
4698,2,28,15890,0
747,1,22,25658,1
1261,2,35,30070,1
7310,1,55,2681,0
6134,2,25,8990,0
6751,1,40,14500,0
2377,2,25,5660,0
4180,7,30,9070,0
3805,11,44,17980,0
6995,3,35,11990,1
5598,1,28,7500,0
6651,12,44,31000,0
5184,4,36,9335,1
6789,0,33,4500,0
5636,1,31,12950,0
2559,1,25,20990,1
7222,2,39,12990,0
7258,2,25,27750,1
4730,14,44,24390,0
1703,3,51,8400,1
5196,9,30,15990,0
4105,5,30,16900,0
7252,5,43,9990,0
2619,1,35,12849,0
3196,5,29,10220,0
1094,0,27,12200,0
3000,4,30,16900,0
303,0,23,25280,1
93,9,34,19990,0
543,2,20,5990,1
752,7,40,10990,0
4629,5,29,12490,0
5185,12,32,7500,0
1554,3,54,18930,1
2036,7,47,14800,0
3651,0,26,14790,1
2476,10,34,16900,1
4751,0,35,14890,0
6290,4,29,4490,0
7261,0,63,17150,0
3784,6,46,12585,0
2662,2,48,10990,0
1501,3,23,4650,0
3003,2,48,5590,0
4987,0,25,11550,0
1036,2,47,7200,0
2910,13,39,13900,0
585,1,23,12990,1
7421,8,44,17980,0
3262,1,21,8990,0
6654,2,26,11400,0
465,1,41,20950,0
1886,0,28,11500,0
6519,7,34,14390,0
1216,1,53,4390,0
7266,11,46,13900,0
1649,2,42,13870,0
668,1,47,12550,0
3298,0,35,15000,1
5195,6,41,13750,0
2906,0,18,12800,1
3718,6,31,14300,0
4441,0,45,11990,0
3862,0,28,9950,1
7124,4,24,5990,0
3949,3,22,13333,0
5983,1,47,13200,0
866,0,29,16600,0
847,0,25,26000,1
2900,0,46,7940,0
4055,2,30,11387,0
2001,4,36,5990,0
4442,6,25,13990,0
5495,3,26,7000,1
2450,1,51,7480,1
2683,2,21,22040,1
1894,1,27,14933,0
2533,2,54,18244,0
4695,8,35,12000,0
103,0,41,16379,1
2963,4,47,5250,1
861,2,24,15340,1
3049,20,36,24990,0
4487,3,39,21475,0
5557,4,32,8800,0
3559,2,20,13990,1
480,4,36,10990,0
764,5,29,11600,0
3621,2,55,9630,1
2182,0,54,7705,0
5144,1,50,4990,0
5112,2,18,7600,0
5001,2,47,9250,0
3698,5,24,19100,0
4248,2,30,5050,0
3733,1,48,12880,0
91,2,56,22129,0
3480,7,37,18970,0
6780,2,32,4378,0
7354,1,23,15500,0
1666,0,39,12990,0
188,6,38,12159,0
979,2,53,18790,0
944,6,56,24100,0
7259,10,42,19980,0
4279,7,45,16950,0
3011,1,53,23005,1
5055,1,54,12490,0
5531,0,42,13600,0
6074,6,35,20111,0
7204,6,51,15990,0
2318,3,20,8450,1
871,0,56,12990,0
7295,0,40,8790,0
1393,4,55,19950,0
737,2,63,34700,0
3616,0,35,7980,1
2052,1,45,6700,0
1079,2,34,11715,0
3856,10,39,4200,1
5239,14,37,10690,0
6115,10,33,15500,0
2862,1,47,10795,0
4955,11,33,10208,0
7006,0,19,19900,1
111,0,42,9990,0
300,2,42,11990,0
633,5,24,10850,0
6487,6,52,20600,0
6801,16,41,19248,0
5786,1,24,28990,1
401,1,29,30968,1
12,2,48,13400,0
4905,2,33,19625,1
1018,1,22,15885,1
5775,7,47,28190,0
3820,2,45,3488,0
238,2,49,21145,0
5413,10,46,34960,0
5785,2,36,10389,0
903,9,38,10200,0
2213,2,32,5790,0
234,12,37,23000,0
5430,3,31,20990,0
2275,2,42,24500,1
7249,0,33,10500,0
2375,1,31,11490,0
2168,2,31,3730,0
7203,7,55,21524,0
5193,1,36,8147,0
5074,1,50,23500,0
6993,5,52,10000,0
5025,2,33,23500,0
6444,2,57,18900,0
7139,7,40,8675,0
1434,0,38,12028,0
6240,8,33,13750,0
3166,2,47,17975,0
453,2,30,32000,0
3488,6,49,11235,0
2144,3,53,13350,0
5437,4,51,13000,0
2536,0,46,4250,0
6056,6,47,11636,0
2138,10,26,12000,0
2654,4,31,15995,1
2223,7,39,19340,0
576,6,28,9450,0
5118,10,28,20490,0
3774,5,44,5500,0
2316,5,21,23000,0
6723,5,31,19990,0
1658,3,33,6990,0
4816,0,33,10900,0
2170,10,40,20795,0
6270,1,27,6300,0
7238,9,44,19800,0
2622,0,37,9790,0
3948,0,57,7300,1
1830,1,23,7940,0
5406,10,34,11825,0
3254,5,33,21920,0
2960,1,38,10890,0
3246,3,48,4057,0
2519,0,25,8000,1
7305,5,41,6985,1
4975,4,52,12500,1
5227,2,39,14710,0
879,5,48,3331,0
6693,1,42,11990,0
6645,0,33,9500,1
3785,2,25,17410,1
5041,0,18,11680,1
5901,5,23,10450,0
4582,8,37,34829,0
6966,6,25,7579,1
3285,0,32,7590,0
334,0,39,13990,0
4149,0,49,16450,0
2280,2,52,10500,0
2727,1,44,11700,1
3172,1,56,27000,1
3388,0,21,8990,1
2880,2,18,14010,1
6264,0,19,6450,1
5960,2,32,16260,0
2258,0,28,15545,0
7068,6,52,14990,0
6000,5,31,21895,1
2648,1,28,23800,0
5537,0,26,19886,0
6234,6,49,7900,0
2627,5,36,3612,0
2370,3,47,25000,0
3535,0,22,14150,0
6533,6,49,5900,0
1330,2,37,16110,0
5302,0,29,19414,0
5011,5,54,14780,0
7233,6,23,8990,0
4510,11,30,12500,0
6347,10,35,5281,0
6990,2,43,5924,0
5850,1,30,15985,1
3939,7,37,6237,1
1656,0,63,19000,0
1044,0,27,3500,0
6726,1,21,25990,0
3442,0,24,12500,1
5294,2,51,8499,0
73,1,37,14700,0
6123,5,22,14000,0
3350,2,55,13900,0
5201,3,34,20500,0
5666,1,30,9200,0
1688,2,48,16000,0
5696,6,35,17000,0
4979,2,23,11820,0
3524,1,56,5000,0
5078,2,51,5300,0
2480,0,56,13462,0
1489,1,26,5150,0
2984,3,48,14777,0
6392,1,48,11990,1
3437,4,26,8726,0
6107,0,50,10990,0
829,14,41,15500,0
102,3,22,6600,0
2754,3,29,10984,0
3194,16,33,13490,0
5519,0,26,10001,0
7169,2,37,12490,1
3007,16,33,7990,0
4456,0,21,18300,0
6309,8,35,9250,0
1507,2,22,7990,0
2406,1,32,7650,0
4813,1,27,10200,0
6635,13,42,20700,0
7053,0,23,11890,1
5447,1,32,11300,1
6856,6,42,12900,0
4386,8,37,21990,0
6097,0,21,17990,1
3834,0,49,13327,0
5509,0,57,10300,1
2521,7,43,10700,0
6597,1,51,16290,0
2351,5,36,13684,0
6266,3,50,14200,0
4325,2,33,15990,1
178,6,29,35010,0
5451,13,36,12639,0
1599,12,42,13600,0
292,0,32,14900,0
2860,7,30,5990,0
5620,4,38,6990,0
1128,2,28,7200,0
209,4,25,7154,0
4301,0,45,22390,1
6150,1,55,6340,1
2858,5,49,15700,0
3381,1,23,19990,1
6470,0,52,10980,1
6423,2,48,14500,0
210,12,32,20016,1
3106,15,35,8190,0
3857,0,29,22000,1
2807,5,26,10200,0
2884,4,38,21180,0
6486,13,42,14736,0
2638,4,38,19100,0
122,5,31,16110,0
5570,0,19,11900,1
5218,6,42,9990,0
3429,5,22,10500,1
5711,4,22,8000,1
2004,17,35,19900,0
981,4,37,1643,1
4013,4,53,11490,0
2776,7,48,21383,0
4322,0,22,9990,1
2617,12,33,15450,0
1860,2,19,13990,1
183,0,34,28650,1
6306,6,34,20081,0
5327,0,24,6114,0
6621,0,37,6890,0
4742,0,18,6000,0
3734,4,49,5570,0
802,2,40,26490,1
6805,2,21,24800,1
1424,18,36,16190,0
433,3,23,4490,0
1349,4,36,6560,0
410,6,29,19890,0
637,0,44,11950,0
4561,0,33,9500,1
5521,4,27,10970,0
101,1,40,15990,1
3885,10,32,17910,0
2302,9,38,19880,0
3668,0,25,21495,0
2582,5,49,10407,0
380,0,19,9999,1
5994,0,42,7200,1
2691,1,26,11990,0
3764,5,49,9690,0
4907,1,45,22145,1
4787,4,44,16000,0
2600,1,21,16890,0
5936,2,37,17890,1
5202,3,35,6710,0
705,1,19,23990,1
4553,2,29,12800,1
6826,0,43,10420,0
6727,2,34,17589,0
3349,3,41,8968,0
7403,10,41,29000,0
5574,3,44,4716,0
6957,2,43,19340,0
982,4,36,17140,0
2045,0,26,9325,0
6753,6,28,11318,0
4098,1,41,12500,1
330,10,39,14000,0
4793,4,41,9710,0
1566,2,57,13744,0
212,3,22,3990,1
1892,0,22,7600,0
2231,7,37,7079,0
4537,2,41,22329,0
6868,2,64,25800,0
7237,6,47,12450,0
1807,0,48,7900,0
7029,1,29,3798,0
5634,5,40,8990,0
381,2,62,28930,1
6762,0,46,15439,0
1553,16,36,10000,0
413,3,21,8990,0
6733,6,32,11970,0
1238,2,24,7990,1
428,7,29,6990,0
1109,4,47,14950,0
4288,4,47,14600,0
272,6,28,14690,0
3459,1,23,9900,1
1813,6,43,12300,0
75,4,23,9000,0
1038,3,41,7890,0
4424,2,33,22500,1
3323,4,26,20770,1
296,10,40,8475,0
2018,1,26,11800,0
2438,2,19,26980,1
6854,4,41,8990,0
1988,3,35,11250,0
2879,1,28,20039,0
5807,8,47,11490,0
6089,8,32,33500,0
765,12,30,9999,1
5888,5,36,24783,0
3968,0,52,8000,0
5660,7,27,8160,0
4381,0,30,20950,0
5008,10,33,19990,0
4043,2,57,9950,0
516,0,33,6335,0
2750,6,33,13000,1
2181,4,40,17400,0
6513,1,35,8802,0
2531,3,37,20922,0
607,8,33,23220,0
1427,2,27,14250,0
6932,1,25,7825,1
4714,2,46,14080,1
2415,5,30,12750,0
251,3,36,18470,0
2775,0,63,18339,0
1862,3,26,24962,1
4235,4,45,8480,0
4295,1,26,11390,0
1675,10,41,9850,0
5027,2,45,5450,0
7359,1,35,10522,1
693,1,35,10900,0
6699,2,26,17650,0
3481,3,26,24800,0
1924,8,41,16500,0
4559,1,44,13000,1
2470,2,43,17900,0
2770,1,51,7990,0
1251,3,27,19390,0
5082,0,42,14500,0
4913,0,21,10985,1
383,2,40,4700,1
7289,4,64,35200,0
2453,7,27,11130,0
353,0,50,5850,0
3951,4,51,10950,1
333,0,34,14160,0
5631,9,40,22900,0
4063,9,40,16085,0
4168,12,29,28900,0
4634,2,60,17067,0
3571,1,39,14600,1
3558,4,60,25900,1
6142,1,27,10950,0
50,1,19,18990,1
3574,11,47,25870,0
6315,1,32,9990,0
643,0,59,16125,1
447,4,47,6268,1
3058,0,23,12600,0
2780,2,22,26000,0
592,6,25,8500,1
4119,0,37,25400,1
7409,2,22,7240,0
787,1,27,5980,0
5525,1,58,18390,0
2187,0,42,6690,1
4397,4,47,6717,1
6012,3,26,7650,0
6637,6,31,13070,0
2185,9,29,33670,0
6393,6,30,13992,0
6590,16,35,16990,0
1729,1,55,8010,0
4694,1,44,29900,0
5687,7,51,14490,1
6889,2,34,16480,1
3660,0,48,13000,0
5153,1,54,9490,0
5471,0,39,17480,0
4047,9,37,4000,0
5220,4,21,12800,0
279,5,32,11490,0
3096,1,51,15990,0
5120,0,34,15714,1
700,0,53,13590,0
4614,1,42,18400,0
2500,0,47,26800,0
1550,15,33,12900,0
6754,5,32,10390,0
3692,3,36,15890,1
807,1,24,11289,0
2118,7,37,7200,0
6846,0,23,8800,0
107,0,45,16300,0
2905,2,31,26877,0
636,0,19,19248,0
3915,1,56,7975,0
3881,3,23,6750,1
2833,17,33,24190,0
1732,4,40,18087,1
1450,2,56,15560,0
6553,1,36,13490,1
487,3,43,18850,0
4172,2,20,13195,1
6364,3,20,10490,0
1926,8,24,8453,0
2314,0,21,8500,0
1305,16,33,21980,0
1739,2,24,20990,0
1456,3,39,8980,0
6649,7,30,13300,0
4619,0,62,14000,0
1226,2,33,6800,0
1776,13,37,10470,0
3717,5,46,9990,1
1417,7,44,22440,0
2706,1,27,15185,0
99,3,37,9990,0
2110,0,53,12480,1
1684,17,44,30809,1
3213,3,35,7490,0
6864,3,57,14990,0
2329,0,23,13400,0
4781,0,27,9700,0
2092,4,28,5500,0
5825,2,22,12150,0
6924,1,49,28365,0
1006,0,47,8564,1
3487,4,40,20990,1
817,0,21,20500,1
